Lemma,PoS,Unnamed: 2,Freq,Ra,Disp
quarter,NoC,%,92,100,0.85
aid,NoC,%,91,100,0.9
network,NoC,%,91,98,0.82
radio,NoC,%,91,100,0.93
concept,NoC,%,91,98,0.91
target,NoC,%,91,100,0.9
arrangement,NoC,%,91,100,0.94
executive,NoC,%,91,100,0.91
match,NoC,%,91,100,0.88
occasion,NoC,%,91,100,0.96
railway,NoC,%,91,100,0.86
forest,NoC,%,90,100,0.82
finger,NoC,%,90,99,0.88
lack,NoC,:,90,100,0.95
sex,NoC,%,90,100,0.92
mum,NoC,%,90,95,0.77
race,NoC,%,90,100,0.9
corner,NoC,%,90,100,0.93
speech,NoC,%,89,100,0.92
peace,NoC,%,89,100,0.89
equipment,NoC,%,89,100,0.93
review,NoC,%,89,99,0.91
ball,NoC,%,89,100,0.92
scale,NoC,%,89,100,0.93
scene,NoC,%,89,100,0.95
crime,NoC,%,89,100,0.88
kitchen,NoC,%,89,100,0.89
afternoon,NoC,%,89,100,0.93
strategy,NoC,%,89,99,0.91
sport,NoC,%,89,100,0.9
employee,NoC,%,89,99,0.89
message,NoC,%,89,100,0.92
status,NoC,:,88,100,0.92
failure,NoC,%,88,99,0.94
sale,NoC,:,88,100,0.88
shoulder,NoC,%,88,98,0.87
reader,NoC,%,88,99,0.9
partner,NoC,%,88,100,0.88
band,NoC,%,88,100,0.87
tea,NoC,%,88,100,0.9
expression,NoC,%,88,100,0.92
Hill,NoC,%,88,100,0.95
christmas,NoC,:,88,100,0.89
turn,NoC,%,87,100,0.96
trust,NoC,%,87,100,0.88
truth,NoC,%,87,100,0.94
owner,NoC,%,87,100,0.93
marriage,NoC,%,87,100,0.93
past,NoC,%,86,100,0.97
newspaper,NoC,%,86,100,0.94
farm,NoC,%,86,100,0.91
base,NoC,:,86,100,0.94
file,NoC,%,86,100,0.81
start,NoC,%,86,100,0.96
safety,NoC,%,86,100,0.93
trial,NoC,%,86,100,0.91
sentence,NoC,%,86,100,0.89
copy,NoC,%,85,100,0.93
balance,NoC,%,85,100,0.93
branch,NoC,%,85,100,0.92
league,NoC,%,85,100,0.84
wind,NoC,%,85,100,0.91
nation,NoC,%,85,100,0.92
length,NoC,%,85,100,0.95
train,NoC,%,84,100,0.92
accident,NoC,%,84,100,0.92
spirit,NoC,%,84,100,0.88
pain,NoC,%,84,100,0.93
studio,NoC,%,84,100,0.53
front,NoC,%,84,100,0.93
doubt,NoC,%,84,100,0.94
move,NoC,%,84,100,0.93
official,NoC,%,83,98,0.87
contact,NoC,%,83,100,0.95
strength,NoC,%,83,100,0.96
shape,NoC,%,82,100,0.94
museum,NoC,%,82,99,0.8
transport,NoC,%,82,100,0.92
debate,NoC,%,82,98,0.89
works,NoC,:,82,100,0.87
contribution,NoC,%,82,100,0.93
gas,NoC,%,82,100,0.9
reform,NoC,%,82,94,0.87
cash,NoC,%,82,100,0.91
protection,NoC,%,81,99,0.92
pair,NoC,%,81,100,0.95
english,NoC,%,81,100,0.9
artist,NoC,%,81,100,0.84
presence,NoC,%,81,99,0.93
rise,NoC,%,81,100,0.93
agent,NoC,%,81,100,0.95
driver,NoC,%,80,100,0.91
vote,NoC,%,80,100,0.84
candidate,NoC,%,80,100,0.87
meaning,NoC,%,80,100,0.89
hope,NoC,%,80,100,0.95
Queen,NoC,%,80,100,0.93
Master,NoC,%,80,100,0.93
consequence,NoC,%,79,100,0.93
exercise,NoC,%,79,100,0.93
